STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,siec,Standard international energy product classification (SIEC),nrg_cons,Energy consumption,unit,Unit of measure,tax,Taxes,currency,Currency,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,BG,Bulgaria,2021-S1,,0.1024,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,BG,Bulgaria,2021-S2,,0.1091,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,BG,Bulgaria,2022-S1,,0.1093,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,BG,Bulgaria,2022-S2,,0.1147,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,BG,Bulgaria,2023-S1,,0.1138,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,BG,Bulgaria,2023-S2,,0.1192,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2010-S1,,0.1858,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2010-S2,,0.2021,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2011-S1,,0.205,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2011-S2,,0.2413,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2012-S1,,0.2781,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2012-S2,,0.2909,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2013-S1,,0.276,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2013-S2,,0.2481,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2014-S1,,0.2291,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2014-S2,,0.2356,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2015-S1,,0.1957,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2015-S2,,0.1838,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2016-S1,,0.1527,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2016-S2,,0.1621,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2017-S1,,0.1863,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2017-S2,,0.1826,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2018-S1,,0.1893,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2018-S2,,0.2183,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2019-S1,,0.2203,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2019-S2,,0.2236,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2020-S1,,0.2133,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2020-S2,,0.1698,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2021-S1,,0.1976,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2021-S2,,0.2304,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2022-S1,,0.2607,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2022-S2,,0.3261,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2023-S1,,0.3739,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CY,Cyprus,2023-S2,,0.3452,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2010-S1,,0.1496,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2010-S2,,0.1549,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2011-S1,,0.1659,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2011-S2,,0.1627,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2012-S1,,0.1664,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2012-S2,,0.1668,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2013-S1,,0.1681,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2013-S2,,0.1645,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2014-S1,,0.1388,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2014-S2,,0.1379,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2015-S1,,0.1385,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2015-S2,,0.1408,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2016-S1,,0.142,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2016-S2,,0.1421,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2017-S1,,0.1438,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2017-S2,,0.1488,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2018-S1,,0.1573,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2018-S2,,0.1586,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2019-S1,,0.1748,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2019-S2,,0.1770,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2020-S1,,0.1841,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2020-S2,,0.1795,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2021-S1,,0.1802,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2021-S2,,0.1883,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2022-S1,,0.2445,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2022-S2,,0.1721,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2023-S1,,0.3190,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,CZ,Czechia,2023-S2,,0.3151,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,DE,Germany,2010-S1,,0.2375,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,DE,Germany,2010-S2,,0.2438,,,,,
